acc;t
12.629346; 1.261992
12.635796; 1.262986
12.628275; 1.263985
12.622982; 1.264984
12.627436; 1.265984
12.636015; 1.266984
12.629504; 1.267989
12.631853; 1.269008
12.628068; 1.270007
12.627667; 1.270996
12.620402; 1.271989
12.611288; 1.272994
12.613843; 1.273984
12.620731; 1.274982
12.618492; 1.275992
12.616897; 1.276985
12.622532; 1.277982
12.624686; 1.279001
12.620426; 1.279991
 12.61938; 1.280988
12.621108; 1.281996
12.622386; 1.282988
12.598304; 1.284001
12.603682; 1.284985
12.595286; 1.285982
12.608915; 1.286986
12.603707; 1.287982
12.601979; 1.289004
12.606043; 1.289997
12.605422; 1.290987
12.608355; 1.291983
 12.59873; 1.292989
12.600628; 1.293991
12.587668; 1.294999
12.597476; 1.295983
12.592609; 1.296989
12.595687; 1.297989
12.594069; 1.299005
12.597464; 1.299995
12.599131; 1.300994
12.596223; 1.301982
12.603427;  1.30298
12.613916; 1.303984
12.610886;  1.30499
 12.61495; 1.305994
12.612286; 1.306985
 12.60973; 1.307992
12.621217; 1.309006
 12.61102;  1.30999
12.608805; 1.310983
12.615425;  1.31199
12.607199; 1.312986
12.601906; 1.313991
12.606724;  1.31499
12.610022;  1.31599
  12.6012; 1.317009
12.599107;  1.31799
12.605532; 1.319004
12.597683; 1.319993
12.605094; 1.320984
12.595091; 1.321984
12.587072; 1.322987
12.591623; 1.323989
 12.59228; 1.324984
 12.59542; 1.325993
12.587498; 1.326989
12.587327; 1.328003
12.589737; 1.329002
12.586828; 1.330002
12.584443; 1.330993
 12.60294; 1.331988
12.589834; 1.332991
12.592341; 1.333989
12.585782; 1.334984
12.581012; 1.335983
12.586853;  1.33699
12.584614;  1.33799
12.589554; 1.339009
12.583348; 1.339999
12.589007; 1.340992
12.573041; 1.341984
12.607175; 1.342984
12.601638;  1.34399
12.593144; 1.344988
12.592962; 1.345987
 12.59447; 1.346984
12.589299; 1.347992
12.600543; 1.348996
12.598705; 1.350006
12.592767; 1.350987
12.579965; 1.351985
12.626608; 1.352988
12.622179;  1.35398
12.618698;  1.35499
12.615157; 1.355983
12.615243; 1.356988
12.615036; 1.357995
12.626547;  1.35901
12.618601; 1.359995
12.616204; 1.361002
12.625209; 1.361992
12.631889; 1.362989
12.634055; 1.363989
12.640517; 1.364993
12.638254; 1.366003
12.640821; 1.366988
12.638972; 1.367981
12.638509; 1.369001
12.645567; 1.369992
12.639178; 1.370991
12.640627; 1.372005
12.625781; 1.372989
12.623201; 1.373984
12.628056; 1.374989
12.630746; 1.375987
12.629748; 1.376985
12.629845; 1.377981
12.625988; 1.378992
12.624174; 1.380001
12.634567;  1.38099
12.648609; 1.381991
12.582837; 1.383002
12.602198; 1.383989
12.605155;  1.38499
12.602964; 1.385982
12.606846; 1.386989
12.604607; 1.387991
12.599813;    1.389
12.601407; 1.389998
12.602806; 1.390997
12.611714;  1.39199
12.567115; 1.392987
12.584492; 1.394002
  12.5796; 1.394989
12.576643; 1.395982
12.582326; 1.396989
12.578408; 1.397997
12.577337; 1.398994
12.582265; 1.399996
12.585247; 1.400989
12.577106; 1.401989
12.568356; 1.402998
12.563258; 1.403998
12.564024; 1.405004
12.559631; 1.405994
12.560422; 1.406982
12.566823; 1.407987
 12.56344; 1.409007
12.562077;     1.41
 12.56153; 1.410987
12.560958; 1.411986
 12.56692;  1.41299
12.563136; 1.414006
12.560483; 1.414989
12.563306; 1.415995
12.557234; 1.416989
12.562041; 1.418003
12.562248; 1.419011
 12.55985;     1.42
12.565801; 1.420994
12.580975; 1.421987
12.596162; 1.422986
12.597586; 1.423996
12.597014; 1.424994
12.596308; 1.425991
12.598121; 1.427004
12.594957; 1.427986
12.585721; 1.429015
12.596685; 1.429996
 12.58942; 1.430984
12.614549; 1.431982
12.628859; 1.432996
12.628628; 1.433993
12.635248; 1.434988
12.632169; 1.435996
12.631476; 1.437003
12.621935; 1.438005
12.623347; 1.439001
12.629748; 1.439992
12.627691; 1.440992
12.626328;  1.44199
12.661532; 1.442984
12.655765; 1.443989
12.657955; 1.444981
12.657821; 1.445991
12.656933; 1.447001
12.663163; 1.448001
12.662567; 1.449021
12.661119; 1.449999
12.656665; 1.450996
12.649522; 1.451994
12.636124; 1.452989
12.644508;  1.45398
12.640602; 1.454989
 12.64132; 1.455982
12.640846; 1.456993
12.644448; 1.457991
12.640274; 1.459014
12.648317; 1.460004
12.641223;    1.461
12.626243; 1.461991
12.607966; 1.462991
12.611142; 1.463993
12.612602; 1.464986
12.612724; 1.465984
12.610533; 1.466993
12.613381; 1.467998
12.614001; 1.469002
12.612176;     1.47
12.612395; 1.471003
12.603183; 1.471985
12.563209; 1.472984
12.557916; 1.473986
12.560568; 1.474982
12.562248; 1.475982
12.562856;  1.47699
12.560775; 1.477996
12.561384; 1.479005
12.561067; 1.479999
12.571009; 1.481007
12.560739; 1.482002
  12.5525; 1.482989
12.549446;  1.48399
12.544323; 1.484982
12.552148; 1.485979
12.542133; 1.486987
12.544226; 1.488006
12.547438; 1.489002
12.553754; 1.490005
 12.55087; 1.490996
12.555847; 1.491996
12.571423; 1.493007
 12.57034; 1.493998
12.574623; 1.494988
 12.57236;  1.49599
12.570766; 1.496993
12.570973; 1.497986
 12.57612; 1.498997
 12.56978; 1.499998
12.578043; 1.500996
12.593071; 1.501991
12.594641; 1.502995
12.595529; 1.504003
12.599399; 1.504989
12.592426; 1.505994
12.591124; 1.506993
12.590284;    1.508
12.596016; 1.509011
 12.59413;     1.51
12.597488; 1.510991
12.609742; 1.511992
12.626109; 1.512994
12.625355; 1.513994
12.626559; 1.515001
12.620061; 1.515985
12.618005; 1.516989
 12.62213; 1.517993
12.626121;    1.519
12.629504; 1.519999
12.636088; 1.520986
12.631683; 1.521991
12.646261; 1.522997
12.642209;  1.52399
12.655996; 1.524991
12.649108; 1.526008
12.651445;  1.52699
12.656482; 1.527983
12.648074; 1.529003
12.648475; 1.529998
 12.64491; 1.530984
12.628616; 1.531989
12.625659; 1.532993
12.628141; 1.533984
12.621059; 1.534993
12.626572; 1.535987
12.625781; 1.537009
12.626438; 1.537998
12.620658; 1.539006
12.623298; 1.540002
 12.63425; 1.540995
12.631269; 1.541993
12.615948; 1.542997
12.610132; 1.543985
12.617214; 1.545001
12.608854; 1.545996
12.614537; 1.546996
12.612115; 1.548001
12.608817; 1.549001
  12.6145; 1.549996
 12.60782; 1.550989
12.606031; 1.551996
12.589798; 1.552986
12.594458; 1.553988
12.595018;  1.55499
12.599788; 1.555995
 12.58953; 1.557002
12.594495; 1.558011
12.591002; 1.559021
12.591806; 1.559998
12.595627;  1.56099
12.585405; 1.561989
12.565265; 1.562986
12.563245; 1.563993
 12.56619;  1.56499
12.562832; 1.565982
12.564462; 1.566992
12.561019; 1.568037
12.558317; 1.569003
12.564122; 1.570012
12.564024; 1.570992
12.567383; 1.571996
12.578396; 1.572989
12.576668; 1.573988
12.579503; 1.574986
12.578262; 1.575989
12.575962;  1.57699
12.575864; 1.577997
12.587607; 1.579016
12.578517; 1.580009
 12.58173; 1.580997
12.592876; 1.581988
 12.60569; 1.582987
12.600482; 1.583995
12.603621; 1.584983
12.605398;  1.58599
12.599776; 1.586984
12.602246; 1.587999
12.605739;  1.58901
12.603512; 1.590006
12.600579; 1.590997
12.596113; 1.592001
12.618735;  1.59299
12.613198; 1.593991
12.618674; 1.594985
12.620147; 1.595991
12.617871; 1.596987
12.614768; 1.597988
 12.62028; 1.599009
12.618869; 1.600001
12.624844; 1.600994
12.626559; 1.601998
12.627046; 1.603001
12.624588; 1.603986
12.622179; 1.604987
12.625951; 1.605991
12.620791; 1.606989
12.632145; 1.607992
12.633776;  1.60901
12.629565; 1.610008
12.624661; 1.611007
12.646808;    1.612
12.632583; 1.612996
12.629796; 1.614006
12.635406; 1.614998
12.630344; 1.615997
12.627387; 1.616989
12.631853; 1.617988
12.627058; 1.619003
12.627131; 1.619992
12.635078;  1.62099
12.620013; 1.621995
12.595821; 1.622996
12.604753; 1.624001
12.606092; 1.625005
  12.6021;  1.62599
12.601991; 1.626992
12.602964; 1.627991
12.602989; 1.629007
12.601382; 1.629987
12.600202; 1.630992
12.584894; 1.631986
12.588313; 1.633001
12.581499; 1.633992
12.589153; 1.634992
12.588362; 1.636002
 12.58622; 1.636991
12.590796; 1.637995
12.585831; 1.639003
12.592779; 1.639993
12.595505;    1.641
12.594397; 1.641986
12.587729; 1.642989
 12.59402; 1.643996
12.593095; 1.644996
 12.59402; 1.645988
12.586755; 1.647007
 12.58841; 1.647996
 12.58622; 1.649006
 12.57926; 1.650002
 12.58841; 1.650985
 12.58016; 1.651986
12.586902; 1.652989
12.590187; 1.653988
12.588423; 1.654989
12.584857; 1.655985
12.593254; 1.656989
12.585502; 1.658007
 12.58566; 1.659016
12.589128; 1.660006
12.597123; 1.660993
12.586914; 1.661986
12.601054; 1.662995
12.604704; 1.663988
12.600494; 1.664979
12.610205; 1.665992
12.607807; 1.666994
12.601273; 1.667988
12.601966; 1.669013
12.607211; 1.670149
12.604254; 1.670987
 12.60468; 1.671987
12.603646; 1.672995
12.602745; 1.673993
12.604802; 1.674992
12.605532; 1.675995
12.606797; 1.676989
12.602137; 1.677998
12.610935; 1.679007
12.606262; 1.680014
12.602538; 1.680982
12.615887; 1.681986
 12.61293; 1.682978
12.612371; 1.683983
12.616082; 1.684988
12.607722; 1.685993
12.611154; 1.686984
12.610448; 1.687991
12.616715; 1.689004
12.614488; 1.690012
12.625136; 1.691005
12.618066; 1.691988
12.620159; 1.692987
12.611604; 1.693987
12.629139; 1.694985
12.618771; 1.695984
 12.62022;  1.69698
 12.62432; 1.697988
12.617457; 1.698998
12.621668; 1.699998
12.610278; 1.700987
12.638047; 1.702008
12.627071; 1.702991
 12.61854;  1.70399
12.619088; 1.704992
12.620232;  1.70599
12.622459; 1.706991
12.616289; 1.708003
12.624527; 1.709013
 12.61882; 1.710001
12.603731; 1.710992
12.626365; 1.711997
12.612991; 1.712998
12.614975;  1.71399
12.611397; 1.714982
12.613356; 1.715987
12.615535;  1.71699
12.621765; 1.717994
12.614281; 1.719002
12.610412;     1.72
12.614306; 1.720997
12.588605; 1.721995
 12.59946; 1.722993
12.601516; 1.724009
12.603634; 1.724995
12.603183; 1.725988
 12.60524; 1.726984
12.598766; 1.727991
12.597452; 1.728996
12.598486; 1.730005
12.595614; 1.730976
12.588715; 1.731986
12.570109; 1.732992
12.574514; 1.733992
12.575086; 1.734999
12.576315; 1.735989
12.575609; 1.736987
12.571459; 1.737993
12.564584; 1.739001
12.575366; 1.739998
12.563963; 1.740988
12.583616; 1.741982
12.578931; 1.742984
12.577848; 1.743998
12.581511;  1.74499
12.585271;    1.746
12.581778; 1.746981
  12.5819; 1.747982
12.580562; 1.749002
12.582618;     1.75
 12.58779;  1.75099
12.583056; 1.751983
12.581024; 1.752989
12.572031; 1.753982
12.578237; 1.754986
12.584395; 1.755985
12.581511;    1.757
12.577872; 1.757992
12.584504; 1.759007
12.578481; 1.759995
12.604802; 1.760957
12.613162; 1.761984
12.614804; 1.762982
12.611458; 1.763957
12.615218; 1.764991
12.615328; 1.765994
12.611032; 1.766964
12.618005; 1.768005
12.615352; 1.768997
12.614525; 1.769998
12.593448; 1.770966
12.652211; 1.771954
12.634007; 1.772954
12.640395; 1.773951
12.647137; 1.774951
12.643462; 1.775947
12.640517;  1.77696
12.645263; 1.777955
12.639763; 1.779008
12.648037; 1.779995
12.632899; 1.780952
12.657468; 1.781957
 12.65647; 1.782954
12.656397; 1.783962
12.655874; 1.784952
12.659622; 1.785956
12.658612; 1.786954
12.665244; 1.787961
12.659208; 1.788963
12.654523; 1.790002
12.673166; 1.790955
12.641028; 1.791951
 12.63436; 1.792954
12.638327; 1.793951
12.634274; 1.795001
12.639799; 1.795995
12.635674; 1.796997
12.633678; 1.797966
12.636392; 1.798965
12.634834;  1.79997
 12.63352; 1.800968
12.615145; 1.801955
12.608392; 1.802953
12.609754; 1.803954
12.611969; 1.804959
12.614318; 1.805949
  12.6145; 1.806947
12.611969; 1.807958
12.613003; 1.808957
12.614841; 1.809969
12.598851; 1.810951
12.563355; 1.811968
 12.54941; 1.812959
12.558305; 1.813955
12.559583; 1.814957
12.555652; 1.815953
12.546355;  1.81696
12.554472; 1.817952
12.552853; 1.818963
12.554764;  1.81996
 12.54947; 1.820963
12.545589; 1.821953
12.553255; 1.822968
12.539468; 1.823951
12.554776; 1.824953
12.542449; 1.825954
12.555032;  1.82695
12.549945; 1.827953
12.543204; 1.828961
 12.55536; 1.829967
12.553012; 1.830957
12.557794; 1.831965
 12.56372; 1.832952
12.562527; 1.833968
12.561408; 1.834953
12.567711; 1.835955
12.562041; 1.836951
12.563343;  1.83795
12.562771; 1.838955
12.561822; 1.839965
12.576436; 1.840955
12.603901; 1.841953
12.614719; 1.842963
12.611689; 1.843955
12.606481; 1.844976
12.605459; 1.845951
12.606943; 1.846961
12.605885;  1.84795
12.604157; 1.848959
12.606651; 1.849957
12.625793;  1.85095
12.649181; 1.851949
12.642902; 1.852954
12.645129; 1.853956
12.644825; 1.854957
12.646224; 1.855959
 12.64536; 1.856951
12.647697; 1.857948
12.643851; 1.858953
12.641491; 1.859964
12.631476; 1.860953
12.641977; 1.861955
12.647611; 1.862954
12.641077; 1.863948
12.645871; 1.864955
12.645737; 1.865952
12.645883; 1.866969
12.645847; 1.867949
12.643182;  1.86895
12.646443; 1.869957
12.656957; 1.870951
12.635504; 1.871943
12.637986; 1.872964
12.639239; 1.873945
12.633058; 1.874952
12.630453; 1.875952
12.638144; 1.876962
12.633058; 1.877962
12.631025; 1.878954
12.637256;  1.87996
12.622909; 1.880953
12.603329; 1.881948
12.605532; 1.882957
12.607759;  1.88395
12.604047; 1.884954
12.610983; 1.885947
   12.609; 1.886953
12.606603; 1.887952
12.607138; 1.888966
12.609377; 1.889965
12.598206; 1.890945
12.572847; 1.891951
12.570036; 1.892948
12.571581; 1.893948
12.573711; 1.894952
12.571204; 1.895945
12.573966; 1.896946
12.572968; 1.897954
12.575864; 1.898956
 12.57623; 1.899962
12.575499; 1.900947
12.555847; 1.901911
 12.55721;  1.90295
12.554983; 1.903945
12.556285; 1.904911
12.557198; 1.905955
12.554618; 1.906952
12.560045; 1.907946
12.561627; 1.908955
12.562369;  1.90996
12.554034; 1.910961
 12.58364; 1.911909
12.582728; 1.912948
12.578931; 1.913912
12.577738;  1.91495
12.580756; 1.915914
12.586074; 1.916955
12.577434; 1.917955
12.585441; 1.918955
12.578018; 1.919963
 12.59542; 1.920952
12.618492; 1.921961
12.617445; 1.922914
12.616338; 1.923911
12.610229; 1.924953
12.609888; 1.925917
12.609243; 1.926915
12.614001; 1.927914
12.610326; 1.928917
12.607734; 1.929959
12.622775; 1.930918
12.637962; 1.931916
12.640627; 1.932961
12.637231; 1.933916
12.632997; 1.934915
12.637913; 1.935914
12.642075; 1.936952
 12.63178; 1.937909
12.640006; 1.938917
12.646358;  1.93992
12.664112; 1.940911
12.644168; 1.941915
12.640468; 1.942915
12.644156; 1.943962
12.641138; 1.944918
12.643632; 1.945916
12.646699; 1.946915
12.643158; 1.947914
 12.64637;  1.94897
12.651651; 1.949964
12.614269; 1.950915
12.608854; 1.951912
12.606201; 1.952919
12.600993; 1.953909
 12.60614; 1.954925
12.606372; 1.955911
12.614379; 1.956913
12.608976; 1.957912
12.608793; 1.958917
12.602052; 1.959923
12.596965; 1.960914
12.584285; 1.961909
12.584042; 1.962917
12.584577; 1.963919
12.584419; 1.964916
12.586646; 1.965923
12.586354; 1.966919
12.585831; 1.967915
12.580428; 1.968918
12.584723; 1.969918
 12.60176; 1.970914
12.584662; 1.971916
12.581839; 1.972914
12.583689; 1.973909
12.594191; 1.974981
12.589822; 1.975911
12.579053; 1.976929
12.590589; 1.977915
12.588788; 1.978919
12.592402; 1.979928
12.589932; 1.980908
12.598705; 1.981916
12.598571; 1.982916
12.607041; 1.983914
12.606104; 1.984906
12.599764; 1.985913
12.603195; 1.986913
12.602636;  1.98793
12.598815; 1.988923
12.602903; 1.989919
12.609888; 1.990912
12.617336; 1.991916
12.611689; 1.992916
12.610156; 1.993908
12.611519; 1.994908
12.610971;  1.99591
12.617798;  1.99692
12.613916; 1.997916
12.621522; 1.998925
12.618942; 1.999919
12.605325; 2.000905
12.616046; 2.001912
12.622532; 2.002905
12.620439; 2.003908
12.610923; 2.004907
12.615036; 2.005915
12.609584; 2.006909
12.615985; 2.007922
12.612918; 2.008916
12.616423; 2.009927
12.626608; 2.010913
12.613478;  2.01191
12.615827; 2.012917
  12.6182; 2.013911
12.616386; 2.014907
12.615547; 2.015915
12.608367; 2.016909
12.614561; 2.017915
12.615559;  2.01892
12.606493; 2.019918
12.621436; 2.020928
12.613977; 2.021914
 12.61119; 2.022916
 12.61551; 2.023907
12.611373; 2.024914
12.612675; 2.025912
12.616532; 2.026912
12.612006;  2.02791
12.608647; 2.028917
 12.60956; 2.029918
12.596539; 2.030912
12.602319; 2.031926
12.599508; 2.032905
12.605714; 2.033911
12.605885; 2.034906
12.603074; 2.035917
12.607053; 2.036912
12.605033; 2.037919
12.612359;  2.03891
12.616824; 2.039921
12.622897; 2.040914
12.618212; 2.041918
12.616374; 2.042925
12.621339; 2.043914
12.617603; 2.044913
12.620305; 2.045912
12.616058;  2.04691
12.624673; 2.047905
12.615425; 2.048912
12.619928; 2.049924
12.608039; 2.050905
12.619684; 2.051912
 12.61792; 2.052916
12.615109;  2.05393
 12.62022;  2.05491
12.618978; 2.055915
12.621899; 2.056908
12.616435; 2.057909
12.621011; 2.058917
12.620658; 2.059924
12.588179; 2.060915
12.573139; 2.061904
12.582022; 2.062917
12.575146;  2.06391
12.573443; 2.064922
12.566811; 2.065914
12.580148; 2.066907
12.574599; 2.067911
12.575706; 2.068919
12.583081;  2.06992
12.564389; 2.070908
12.560787; 2.071911
12.562077; 2.072911
12.555433; 2.073916
12.560556;  2.07491
12.560179; 2.075927
12.557465; 2.076922
12.555701; 2.077915
12.559607; 2.078912
12.565545; 2.079918
12.561517; 2.080909
12.562248;  2.08191
12.563075; 2.082917
12.567748; 2.083911
12.565314; 2.084917
12.565095; 2.085909
12.563501; 2.086909
12.566275; 2.087926
12.566519; 2.088919
12.565667; 2.089921
12.599411;  2.09091
12.589189; 2.091909
12.585879; 2.092909
12.587023; 2.093909
12.592536; 2.094907
12.587912;  2.09591
12.589749; 2.096911
12.591757; 2.097915
12.594714; 2.098928
 12.58925;  2.09992
12.610801; 2.100912
12.622167; 2.101908
12.626486; 2.102909
12.626547; 2.103916
12.632474; 2.104909
12.625452;  2.10591
12.616812; 2.106916
 12.62488; 2.107912
12.629395; 2.108917
12.631683; 2.109934
12.671499; 2.110925
 12.65411; 2.111915
12.656336;  2.11292
12.660851; 2.113909
12.658831; 2.114912
12.667021; 2.115906
12.661143; 2.116918
12.662737; 2.117918
12.661764; 2.118924
12.659172; 2.119924
12.635163; 2.120914
12.642184; 2.121924
12.639787; 2.122917
12.641551; 2.123911
12.648025; 2.124909
  12.6439; 2.125916
12.642647; 2.126913
12.637536; 2.127919
12.647222; 2.128918
12.663966; 2.129925
12.623955; 2.130917
 12.63206; 2.131923
12.627898; 2.132921
12.630624;  2.13392
12.623298; 2.134911
12.628117; 2.135912
12.626584; 2.136911
12.626998; 2.137912
12.624819; 2.138918
12.623834; 2.139923
12.586196; 2.140908
 12.58072; 2.141909
12.579831; 2.142912
12.579016; 2.143927
 12.57713; 2.144908
12.581657; 2.145908
12.590297; 2.146909
12.578761; 2.147905
12.575962; 2.148914
12.569731; 2.149923
12.557916; 2.150922
12.535379; 2.151909
12.532702; 2.152906
12.540672; 2.153913
12.542169; 2.154925
12.544493; 2.155912
12.543715; 2.156909
12.539772; 2.157911
12.545138; 2.158919
12.525814; 2.159925
12.552087; 2.160911
12.561213; 2.161922
12.552963; 2.162905
12.558402; 2.163911
12.554788; 2.164915
12.557429; 2.165923
12.562102; 2.166911
12.561432; 2.167912
12.553364; 2.168937
 12.57236; 2.169925
12.569938; 2.170911
12.576266; 2.171916
12.583957; 2.172919
12.574258; 2.173912
12.581657; 2.174911
12.582582; 2.175915
12.581547;  2.17693
12.582959; 2.177919
12.578018;  2.17892
12.589518;  2.17992
12.649254; 2.180919
12.637475; 2.181912
12.632814; 2.182914
12.636976; 2.183918
12.637706; 2.184903
12.638813; 2.185911
12.637864; 2.186908
12.631257; 2.187929
12.634627; 2.188914
12.636574; 2.189923
12.646407; 2.190909
12.642805; 2.191907
12.643766; 2.192908
12.648962; 2.193917
12.644362; 2.194919
12.642586; 2.195912
12.646565; 2.196909
12.641247;  2.19791
12.643912; 2.198936
12.641685; 2.199931
12.630393; 2.200918
 12.62168; 2.201915
12.623736; 2.202916
12.628786; 2.203914
12.620487; 2.204912
12.624223; 2.205916
12.622897; 2.206918
 12.62634; 2.207915
12.625708; 2.208919
12.617603; 2.209936
12.606104; 2.210917
12.612444; 2.211915
12.600251; 2.212913
12.601054; 2.213912
12.607211; 2.214911
 12.60552; 2.215915
12.607296; 2.216923
12.605106; 2.217918
12.608221; 2.218918
12.609742; 2.219926
12.569452; 2.220932
12.573126; 2.221914
12.568734; 2.222911
12.573711; 2.223911
12.573053; 2.224906
12.569695; 2.225908
12.580501; 2.226919
 12.57696; 2.227915
12.584115; 2.228914
12.579466; 2.229925
12.558317; 2.230909
12.562601; 2.231928
12.552452; 2.232915
 12.55491; 2.233914
12.555324; 2.234911
 12.56041; 2.235915
 12.55721;  2.23691
12.562272;  2.23791
12.556857; 2.238919
12.568624; 2.239922
12.570936; 2.240914
12.580124; 2.241912
12.575998; 2.242928
12.575925; 2.243916
12.571764; 2.244911
12.570766; 2.245919
12.571897; 2.246915
12.577519; 2.247918
12.570936; 2.248912
